Trade Id,Exchange,Exchange Trade ID,Client Account ID,Product Code,Date,Opening/Closing,Buy/Sell,Qty,Trade Price,Premium(paid or held),Contract ID,Contract Size,Contract Value,Premium Value,Premium Deadline,Product Type,Option Type,Broker Account,Strike Price,Currency,Last Action
20220330000001PY,OCC,20220330000001PY,BH0002,MINIAHD,20220330,0,Sell,20.0,123.0,Undef,9982_F_F_20220400,1.0,24.6,0.0,19000101,Future,Undef,BHBR01,0.0,USD,Insert
20220330000001PX,OCC,20220330000001PX,BH0001,MINIAHD,20220330,0,Buy,100.0,123.0,Undef,9982_F_F_20220400,1.0,-123.0,0.0,19000101,Future,Undef,BHBR01,0.0,USD,Insert
20220330000001PW,EURX,20220330000001PW,WNTFRC1,FGBL,20220330,0,Buy,1.0,156.0,Undef,3774_F_F_20220600,100000.0,-156000.0,0.0,19000101,Future,Undef,WNTFRB1,0.0,EUR,Charges
20220330000001PV,NDEX,20220330000001PV,PAMUSAC2,IECF,20220330,0,Sell,53.0,24.0,Undef,L025_F_F_20220300,1000.0,1272000.0,0.0,19000101,Future,Undef,PAMUSBK2,0.0,EUR,Insert
20220330000000JJ,CME,20220330000000JJ,PAMCACC1,ED1,20220330,0,Sell,150.0,97.0,Undef,2700_F_F_20231200,1000000.0,148875000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Amend
20220330000001OE,IFLL,20220330000001OE,CLIENT1,LST,20220330,0,Sell,150.0,95.0,Undef,0151_F_F_20220700,500000.0,74062500.0,0.0,19000101,Future,Undef,BROKER,0.0,GBP,ReverseP+S
20220330000001ML,IFLL,20220330000001ML,CLIENT1,LST,20220330,0,Buy,100.0,99.0,Undef,0151_F_F_20220700,500000.0,-49875000.0,0.0,19000101,Future,Undef,BROKER,0.0,GBP,ReverseP+S
202203280000000H,CME,202203280000000H,CA11,ES,20220328,0,Buy,1.0,1.2,Paid,2711_O_C_20220900_0_1900.0,50.0,0.0,-60.0,20220328,Option,Call,LTDIDEMO,1900.0,USD,Insert
20220330000000R0,EURX,20220330000000R0,NIBCL1,FGBL,20220330,0,Buy,10.0,13.0,Held,3774_O_C_20220600_0_135.0,100000.0,-130000.0,-130000.0,20220330,Option,Call,INDIABR,135.0,EUR,DeferredExercise
2022033000000087,CME,2022033000000087,CLI1,ED1,20220330,0,Sell,75.0,10.0,Paid,2700_O_P_20220400_0_93.0,1000000.0,0.0,1875000.0,20220330,Option,Put,CANADABR,93.0,USD,Expired
20220330000000IT,IFEU,20220330000000IT,DLS001,WBS,20220330,0,Buy,400.0,99.0,Undef,R755_F_F_20220500,1000.0,-39600000.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Book
20220330000001PU,COMXOTC,20220330000001PU,PAMCACC1,OTCXAG,20220330,0,Sell,57.0,2500.0,Undef,9980_F_F_20231200,500.0,712500.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Amend
20220330000001PR,CME,20220330000001PR,WNCLT31,ED1,20220330,0,Buy,2.0,94.0,Undef,2700_F_F_20220700,1000000.0,-1970000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Exercise
20220330000001PL,CME,20220330000001PL,WNCLT31,ED1,20220330,0,Buy,46.0,1.0,Paid,2700_O_C_20220700_0_94.0,1000000.0,0.0,-115000.0,20220330,Option,Call,WNBRK1,94.0,USD,Exercise
202203300000011Y,CME,202203300000011Y,WNCLT31,ED1,20220330,0,Buy,2.0,98.0625,Undef,2700_F_F_20220400,1000000.0,-1990312.5,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Transfer
20220330000001PQ,CME,20220330000001PQ,WNCLT31,ED1,20220330,0,Buy,2.0,94.0,Undef,2700_F_F_20220700,1000000.0,-1970000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Exercise
20220330000001PP,CME,20220330000001PP,WNCLT31,ED1,20220330,0,Buy,100.0,94.0,Undef,2700_F_F_20220700,1000000.0,-98500000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Exercise
20220330000001PO,CME,20220330000001PO,WNCLT31,ED1,20220330,0,Buy,150.0,94.0,Undef,2700_F_F_20220700,1000000.0,-147750000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Exercise
20220330000001PK,CME,20220330000001PK,WNCLT31,ED1,20220330,0,Buy,0.0,1.0,Paid,2700_O_C_20220700_0_94.0,1000000.0,0.0,0.0,20220330,Option,Call,WNBRK1,94.0,USD,Exercise
20220330000001PN,CME,20220330000001PN,WNCLT31,ED1,20220330,0,Buy,200.0,94.0,Undef,2700_F_F_20220700,1000000.0,-197000000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,ReverseExercise
20220330000001PM,CME,20220330000001PM,WNCLT31,ED1,20220330,0,Buy,100.0,94.0,Undef,2700_F_F_20220700,1000000.0,-98500000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,ReverseExercise
202203300000011F,CME,202203300000011F,WNCLT31,ED1,20220330,0,Buy,63.0,98.63,Undef,2700_F_F_20220700,1000000.0,-62784225.0,0.0,19000101,Future,Undef,WNBRK34,0.0,USD,Transfer
202203300000011H,CME,202203300000011H,WNCLT31,ED1,20220330,0,Buy,28.0,98.28,Undef,2700_F_F_20280300,1000000.0,-27879600.0,0.0,19000101,Future,Undef,WNBRK34,0.0,USD,Transfer
2022033000000119,CME,2022033000000119,WNCLT31,ED1,20220330,0,Buy,4.0,98.04,Undef,2700_F_F_20220700,1000000.0,-3980400.0,0.0,19000101,Future,Undef,WNBRK31,0.0,USD,Transfer
202203300000011Z,CME,202203300000011Z,WNCLT31,ED1,20220330,0,Sell,17.0,98.0,Undef,2700_F_F_20220400,1000000.0,16915000.0,0.0,19000101,Future,Undef,WNBRK34,0.0,USD,Transfer
20220330000001PJ,CME,20220330000001PJ,WNCLT31,ED1,20220330,0,Buy,13.0,98.0,Undef,2700_F_F_20260900,1000000.0,-12935000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Transfer
202203300000018C,CME,202203300000018C,MA0010,CBRP,20220330,0,Sell,1.0,131.0,Undef,2721_F_F_20221200,62500.0,81875.0,0.0,19000101,Future,Undef,CMESCA,0.0,USD,Amend
20220330000001PG,EURX,20220330000001PG,NIBCL1,EBMW,20220330,0,Sell,20.0,1.0,Paid,N205_O_C_20220400_0_27.0,222.2222,0.0,4444.44,20220330,Option,Call,INDIABR,27.0,EUR,ReverseAssignment
20220330000001PF,EURX,20220330000001PF,NIBCL1,EBMW,20220330,0,Sell,3.0,2.0,Paid,N205_O_C_20220500_0_27.0,100.0,0.0,600.0,20220330,Option,Call,INDIABR,27.0,EUR,Insert
20220330000001PE,EURX,20220330000001PE,NIBCL1,EBMW,20220330,0,Buy,5.0,1.5,Paid,N205_O_C_20220500_0_27.0,100.0,0.0,-750.0,20220330,Option,Call,INDIABR,27.0,EUR,Insert
20220330000001PD,CME,20220330000001PD,RLACC1,ED1,20220330,0,Sell,100.0,95.0,Undef,2700_F_F_20290300,1000000.0,98750000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
20220330000001PC,CME,20220330000001PC,RLACC1,ED1,20220330,0,Buy,20.0,99.0,Undef,2700_F_F_20250900,1000000.0,-19950000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
20220330000001PB,CME,20220330000001PB,CACCLI,ED1,20220330,0,Buy,1000.0,98.5,Undef,2700_F_F_20221200,1000000.0,-996250000.0,0.0,19000101,Future,Undef,PGUSAB,0.0,USD,Amend
20220330000001P8,EURX,20220330000001P8,CACCLI,FGBL,20220330,0,Buy,100.0,150.0,Undef,3774_F_F_20221200,100000.0,-15000000.0,0.0,19000101,Future,Undef,PGUSAB,0.0,EUR,Book
20220330000001P7,EURX,20220330000001P7,PGC001,FGBL,20220330,0,Buy,100.0,155.0,Undef,3774_F_F_20221200,100000.0,-15500000.0,0.0,19000101,Future,Undef,PGB001,0.0,EUR,Insert
20220330000001P6,CME,20220330000001P6,PGC001,ED1,20220330,0,Buy,1000.0,99.0,Undef,2700_F_F_20221200,1000000.0,-997500000.0,0.0,19000101,Future,Undef,PGB001,0.0,USD,Insert
20220330000001P5,CME,20220330000001P5,CLIENT1,ED1,20220330,0,Buy,33333.0,92.75,Undef,2700_F_F_20220400,1000000.0,-32728839375.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Exercise
20220330000001P4,CME,20220330000001P4,CLIENT1,ED1,20220330,0,Buy,0.0,0.01,Paid,2700_O_C_20220400_0_92.75,1000000.0,0.0,0.0,20220330,Option,Call,LMEOSA,92.75,USD,Exercise
20220330000001P3,CME,20220330000001P3,CLIENT1,ED1,20220330,0,Buy,0.0,95.0,Undef,2700_F_F_20270300,1000000.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Deliver
20220330000001P1,CME,20220330000001P1,CLIENT1,ED1,20220330,0,Buy,100.0,95.0,Undef,2700_F_F_20270300,1000000.0,-98750000.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Merge
20220330000001P2,CME,20220330000001P2,CLIENT1,ED1,20220330,0,Buy,100.0,95.0,Undef,2700_F_F_20270300,1000000.0,-98750000.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Merge
20220330000000ID,CME,20220330000000ID,CLIENT1,ED1,20220330,0,Buy,0.0,99.0,Undef,2700_F_F_20220500,1000000.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Deliver
20220330000001P0,CME,20220330000001P0,CLIENT1,ED1,20220330,0,Buy,200.0,95.0,Undef,2700_F_F_20231200,1000000.0,-197500000.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Insert
20220330000001OZ,CME,20220330000001OZ,CLIENT1,ED1,20220330,0,Buy,100.0,95.0,Undef,2700_F_F_20231200,1000000.0,-98750000.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Insert
202203300000012I,EURX,202203300000012I,CLIENT1,FGBL,20220330,0,Buy,0.0,1.0,Held,3774_O_P_20220500_0_157.0,100000.0,0.0,0.0,20220330,Option,Put,BROKER,157.0,EUR,Abandoned
20220330000001OW,EURX,20220330000001OW,CLIENT1,FGBL,20220330,0,Sell,221.0,1.0,Held,3774_O_C_20220500_0_145.0,100000.0,221000.0,221000.0,20220330,Option,Call,BROKER,145.0,EUR,Assigned
20220330000001OY,EURX,20220330000001OY,CLIENT1,FGBL,20220330,0,Buy,1.0,145.0,Undef,3774_F_F_20220900,100000.0,-145000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,Assigned
20220330000001OX,EURX,20220330000001OX,CLIENT1,FGBL,20220330,0,Sell,1.0,145.0,Undef,3774_F_F_20220600,100000.0,145000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,Assigned
202203300000012J,EURX,202203300000012J,CLIENT1,FGBL,20220330,0,Sell,0.0,2.0,Held,3774_O_C_20220500_0_157.0,100000.0,0.0,0.0,20220330,Option,Call,BROKER,157.0,EUR,Assigned
20220330000001OV,EURX,20220330000001OV,CLIENT1,FGBL,20220330,0,Buy,10.0,157.0,Undef,3774_F_F_20220900,100000.0,-1570000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,Assigned
20220330000001OU,EURX,20220330000001OU,CLIENT1,FGBL,20220330,0,Sell,10.0,157.0,Undef,3774_F_F_20220600,100000.0,1570000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,Assigned
202203300000012H,EURX,202203300000012H,CLIENT1,FGBL,20220330,0,Buy,0.0,1.0,Held,3774_O_P_20220500_0_156.5,100000.0,0.0,0.0,20220330,Option,Put,BROKER,156.5,EUR,Expired
20220330000001OQ,CME,20220330000001OQ,UAARN,ES,20220330,0,Sell,30.0,4770.0,Undef,2711_F_F_20231200,50.0,7155000.0,0.0,19000101,Future,Undef,CMECSEG,0.0,USD,Insert
20220330000001OP,CME,20220330000001OP,AARN,ES,20220330,0,Sell,30.0,4770.0,Undef,2711_F_F_20231200,50.0,7155000.0,0.0,19000101,Future,Undef,USOMNIB,0.0,USD,Insert
20220330000001ON,CME,20220330000001ON,AARN,ES,20220330,0,Buy,100.0,4700.0,Undef,2711_F_F_20231200,50.0,-23500000.0,0.0,19000101,Future,Undef,USOMNIB,0.0,USD,Insert
20220330000001OO,CME,20220330000001OO,UAARN,ES,20220330,0,Buy,100.0,4700.0,Undef,2711_F_F_20231200,50.0,-23500000.0,0.0,19000101,Future,Undef,CMECSEG,0.0,USD,Insert
202203300000010F,LME,202203300000010F,PAMCACC1,AHD,20220330,0,Sell,3.0,120.0,Undef,0036_F_F_20220330,25.0,9000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,ReverseP+S
202203300000010E,LME,202203300000010E,PAMCACC1,AHD,20220330,0,Buy,3.0,125.0,Undef,0036_F_F_20220330,25.0,-9375.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,ReverseP+S
202203300000010G,LME,202203300000010G,PAMCACC1,AHD,20220330,0,Sell,3.0,1258.0,Undef,0036_F_F_20220330,25.0,94350.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,ReverseP+S
202203300000010H,LME,202203300000010H,PAMCACC1,AHD,20220330,0,Buy,3.0,1268.0,Undef,0036_F_F_20220330,25.0,-95100.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,ReverseP+S
202203300000003P,LME,202203300000003P,PAMCACC1,DCA,20220330,0,Buy,147.0,10360.0,Undef,8771_F_F_20220412,25.0,-38073000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,DeferredDelivery
20220330000001C7,LME,LME_20220330_8647221334_0,LONCLT1,DCA,20220330,Opening,Sell,20.0,8107.0,Undef,8771_F_F_20231227,25.0,4053500.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
20220330000001CK,LME,LME_20220330_8648221334_0,LONCLT1,DCA,20220330,Opening,Sell,15.0,8107.0,Undef,8771_F_F_20231227,25.0,3040125.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
20220330000001BW,LME,LME_20220330_8644021334_0,LONCLT1,DCA,20220330,Opening,Sell,10.0,8188.0,Undef,8771_F_F_20231227,25.0,2047000.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
20220330000001BX,LME,LME_20220330_8645321334_0,LONCLT1,DCA,20220330,Opening,Sell,10.0,8107.0,Undef,8771_F_F_20231227,25.0,2026750.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
20220330000001OI,LME,20220330000001OI,LONCLT1,DCA,20220330,Opening,Sell,55.0,8121.727272727273,Undef,8771_F_F_20231227,25.0,11167375.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
202107290000000L,LME,LME_20210729_8697521334_0,LONCLT4H,DCA,20210729,Opening,Sell,1.0,7939.0,Undef,8771_F_F_20240126,25.0,198475.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
202107290000000K,LME,LME_20210729_8696921334_0,LONCLT4H,DCA,20210729,Opening,Sell,1.0,7939.0,Undef,8771_F_F_20240126,25.0,198475.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
2021072900000011,LME,2021072900000011,LONCLT4H,DCA,20210729,Opening,Sell,2.0,7939.0,Undef,8771_F_F_20240126,25.0,396950.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Unmerge
20220330000001OJ,LME,20220330000001OJ,LONCLT1H,DCA,20220330,Opening,Sell,45.0,8107.0,Undef,8771_F_F_20231227,25.0,9120375.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,ReverseP+S
20220330000001OK,LME,20220330000001OK,LONCLT1H,DCA,20220330,Opening,Buy,55.0,8121.727272727273,Undef,8771_F_F_20231227,25.0,-11167375.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,ReverseP+S
20220330000001BS,LME,LME_20220330_8644921334_0,LONCLT4H,DCA,20220330,Opening,Sell,10.0,8107.0,Undef,8771_F_F_20231227,25.0,2026750.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,ReverseP+S
20220330000001CI,LME,LME_20220330_8647921334_0,LONCLT4H,DCA,20220330,Opening,Buy,5.0,8107.0,Undef,8771_F_F_20231227,25.0,-1013375.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,ReverseP+S
20220330000001CL,LME,LME_20220330_8648121334_0,LONCLT1H,DCA,20220330,Opening,Buy,15.0,8107.0,Undef,8771_F_F_20231227,25.0,-3040125.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000001C0,LME,LME_20220330_8645221334_0,LONCLT1H,DCA,20220330,Opening,Buy,10.0,8107.0,Undef,8771_F_F_20231227,25.0,-2026750.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000001BZ,LME,LME_20220330_8643921334_0,LONCLT1H,DCA,20220330,Opening,Buy,10.0,8188.0,Undef,8771_F_F_20231227,25.0,-2047000.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000001C8,LME,LME_20220330_8647121334_0,LONCLT1H,DCA,20220330,Opening,Buy,20.0,8107.0,Undef,8771_F_F_20231227,25.0,-4053500.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000001C1,LME,LME_20220330_8645121334_0,LONCLT1H,DCA,20220330,Opening,Sell,10.0,8107.0,Undef,8771_F_F_20231227,25.0,2026750.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000001CJ,LME,LME_20220330_8648021334_0,LONCLT1H,DCA,20220330,Opening,Sell,15.0,8107.0,Undef,8771_F_F_20231227,25.0,3040125.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000001C9,LME,LME_20220330_8647021334_0,LONCLT1H,DCA,20220330,Opening,Sell,20.0,8107.0,Undef,8771_F_F_20231227,25.0,4053500.0,0.0,19000101,Future,Undef,DANCBE01,0.0,USD,Merge
20220330000000ZR,LME,20220330000000ZR,PAMCACC1,AAD,20220330,0,Buy,57.0,2700.0,Undef,0039_F_F_20220401,20.0,-3078000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Undelete
2022033000000109,LME,2022033000000109,PAMCACC1,AHE,20220330,0,Sell,57.0,0.2,Paid,0047_O_P_20220720_0_1750.0,25.0,0.0,285.0,20220330,Option,Put,PAMBRO1,1750.0,EUR,ReverseP+S
2022033000000046,LME,2022033000000046,PAMCACC1,AHE,20220330,0,Buy,57.0,0.01,Paid,0047_O_P_20220720_0_1750.0,25.0,-14.25,-14.25,20220330,Option,Put,PAMBRO1,1750.0,EUR,ReverseP+S
2022033000000121,LME,2022033000000121,PAMCACC1,1AHD,20220330,0,Sell,100.0,3000.0,Undef,9989_F_F_20220411,1.0,300000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,ReverseP+S
202203300000003I,LME,202203300000003I,PAMCACC1,1AHD,20220330,0,Buy,100.0,3044.0,Undef,9989_F_F_20220411,1.0,-304400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,ReverseP+S
20220330000001DE,CME,20220330000001DE,EXECLTB,ES,20220330,0,Buy,35.0,4594.5,Undef,2711_F_F_20210900,50.0,-8040375.0,0.0,19000101,Future,Undef,00100BNP,0.0,USD,Amend
20220330000000IB,CME,20220330000000IB,CLIENT1,3JY,20220330,0,Sell,294.0,5.0,Paid,1F69_O_C_20220400_0_76.5,12500000.0,0.0,1837500.0,20220330,Option,Call,LMEOSA,76.5,USD,Expired
20220330000001OG,CME,20220330000001OG,01BNPGO,ES,20220330,0,Buy,20.0,4599.5,Undef,2711_F_F_20220900,50.0,-4599500.0,0.0,19000101,Future,Undef,00100BNP,0.0,USD,Insert
2022032900000004,CME,2022032900000004,CLI2,ES,20220329,0,Buy,25.0,0.05,Paid,2711_O_P_20220600_0_500.0,50.0,0.0,-62.5,20220329,Option,Put,BR2,500.0,USD,Amend
20220330000001OD,OCC,20220330000001OD,IANCCU01,1C,20220330,0,Sell,97.0,9735.43,Paid,5Q38_O_C_20220330_0_100.0,100.0,0.0,94433671.0,20220330,Option,Call,IANCBU01,100.0,USD,Amend
20220330000001D1,CME,20220330000001D1,ASHISH,ED1,20220330,0,Buy,23400000.0,125.0,Undef,2700_F_F_20250600,1000000.0,-24862500000000.0,0.0,19000101,Future,Undef,INDIABR,0.0,USD,Amend
20220330000001OC,NSE,20220330000001OC,ASHISH,BAJA,20220330,0,Buy,34.0,7000.0,Undef,0B63_F_F_20220300,125.0,-29750000.0,0.0,19000101,Future,Undef,INDIABR,0.0,INR,Insert
202203300000001X,EURX,202203300000001X,PAMCACC1,FGBM,20220330,0,Buy,37.0,135.0,Undef,3775_F_F_20220600,100000.0,-4995000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
2022033000000036,EURX,2022033000000036,PAMCACC1,FGBL,20220330,0,Sell,52.0,150.0,Undef,3774_F_F_20221200,100000.0,7800000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
20220330000001OB,NSE,20220330000001OB,ASHISH,BAJA,20220330,0,Buy,20.0,20.0,Undef,0B63_F_F_20220500,125.0,-50000.0,0.0,19000101,Future,Undef,INDIABR,0.0,INR,Insert
20220330000001OA,NSE,20220330000001OA,ASHISH,BAJA,20220330,0,Buy,10.0,10.0,Paid,0B63_O_C_20220500_0_9000.0,125.0,0.0,-12500.0,20220330,Option,Call,INDIABR,9000.0,INR,Insert
20220330000001O7,HKFE,20220330000001O7,665665HS,HSI,20220330,0,Buy,0.0,21955.25,Undef,4020_F_F_20220300,50.0,0.0,0.0,19000101,Future,Undef,YTF,0.0,HKD,P+S
20220330000001O5,HKFE,20220330000001O5,665665HS,HSI,20220330,0,Sell,7.0,21955.0,Undef,4020_F_F_20220300,50.0,7684250.0,0.0,19000101,Future,Undef,YTF,0.0,HKD,P+S
20220330000001O6,HKFE,20220330000001O6,AP2,HSI,20220330,0,Buy,0.0,21955.25,Undef,4020_F_F_20220300,50.0,0.0,0.0,19000101,Future,Undef,YTFBRA6,0.0,HKD,P+S
20220330000001O4,HKFE,20220330000001O4,AP2,HSI,20220330,0,Sell,7.0,21955.0,Undef,4020_F_F_20220300,50.0,7684250.0,0.0,19000101,Future,Undef,YTFBRA6,0.0,HKD,P+S
20220330000001NJ,HKFE,20220330000001NJ,665665HS,HSI,20220330,0,Buy,8.0,21955.0,Undef,4020_F_F_20220300,50.0,-8782000.0,0.0,19000101,Future,Undef,YTF,0.0,HKD,P+S
20220330000001NL,HKFE,20220330000001NL,665665HS,HSI,20220330,0,Sell,0.0,21955.5,Undef,4020_F_F_20220300,50.0,0.0,0.0,19000101,Future,Undef,YTF,0.0,HKD,P+S
20220330000001NI,HKFE,20220330000001NI,AP1,HSI,20220330,0,Buy,8.0,21955.0,Undef,4020_F_F_20220300,50.0,-8782000.0,0.0,19000101,Future,Undef,YTFBRA6,0.0,HKD,P+S
20220330000001NK,HKFE,20220330000001NK,AP1,HSI,20220330,0,Sell,0.0,21955.5,Undef,4020_F_F_20220300,50.0,0.0,0.0,19000101,Future,Undef,YTFBRA6,0.0,HKD,P+S
20220330000001O9,HKFE,20220330000001O9,665665HS,HSI,20220330,0,Buy,2.0,21955.0,Undef,4020_F_F_20220300,50.0,-2195500.0,0.0,19000101,Future,Undef,CGMT,0.0,HKD,Book
20220330000001O8,HKFE,20220330000001O8,AP2,HSI,20220330,0,Buy,2.0,21955.0,Undef,4020_F_F_20220300,50.0,-2195500.0,0.0,19000101,Future,Undef,CGMBRA6,0.0,HKD,Amend
20220330000001O3,HKFE,20220330000001O3,665665HS,HSI,20220330,0,Sell,4.0,21955.75,Undef,4020_F_F_20220300,50.0,4391150.0,0.0,19000101,Future,Undef,CGMT,0.0,HKD,Book
20220330000001O2,HKFE,20220330000001O2,AP1,HSI,20220330,0,Sell,4.0,21955.75,Undef,4020_F_F_20220300,50.0,4391150.0,0.0,19000101,Future,Undef,CGMBRA6,0.0,HKD,Amend
20220330000001O1,EURX,20220330000001O1,NIBCL1,VO3,20220330,0,Sell,3.0,3.0,Paid,SE53_O_C_20220500_0_76.0,200.0,0.0,1800.0,20220330,Option,Call,INDIABR,76.0,EUR,Insert
20220330000001O0,EURX,20220330000001O0,NIBCL1,VO3,20220330,0,Sell,5.0,5.0,Paid,SE53_O_C_20220400_0_76.0,175.0,0.0,4375.0,20220330,Option,Call,INDIABR,76.0,EUR,Insert
20220330000001NY,EURX,20220330000001NY,NIBCL1,VO3,20220330,0,Sell,1.0,2.0,Paid,SE53_O_C_20220400_0_76.0,175.0,0.0,350.0,20220330,Option,Call,INDIABR,76.0,EUR,Book
20220330000001NZ,EURX,20220330000001NZ,NIBCL1,VO3,20220330,0,Buy,1.0,1.0,Paid,SE53_O_C_20220400_0_76.0,175.0,0.0,-175.0,20220330,Option,Call,INDIABR,76.0,EUR,Insert
20220330000001NX,EURX,20220330000001NX,NIBCL1,VO3,20220330,0,Buy,1.0,3.0,Paid,SE53_O_C_20220400_0_76.0,150.0,0.0,-450.0,20220330,Option,Call,INDIABR,76.0,EUR,Insert
20220330000001NW,EURX,20220330000001NW,NIBCL1,VO3,20220330,0,Buy,1.0,4.0,Paid,SE53_O_C_20220400_0_76.0,100.0,0.0,-400.0,20220330,Option,Call,INDIABR,76.0,EUR,Insert
20220330000001NV,EURX,20220330000001NV,DLS003,FGAN,20220330,0,Sell,7.0,164.2,Undef,1949_F_F_20220400,10.0,11494.0,0.0,19000101,Future,Undef,CANADABR,0.0,CHF,Insert
20220330000001NU,EURX,20220330000001NU,DLS001,FGAN,20220330,0,Sell,5.0,164.1,Undef,1949_F_F_20220400,10.0,8205.0,0.0,19000101,Future,Undef,CANADABR,0.0,CHF,Insert
20220330000001NM,LME,20220330000001NM,CLIENT1,AHD,20220330,0,Buy,123456.0,3555.25,Undef,0036_F_F_20220503,25.0,-10972923600.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Book
20220330000001NH,OSE,20220330000001NH,IANCCA02,ONK,20220330,0,Buy,1.0,28000.0,Undef,3851_F_F_20220600,1000.0,-28000000.0,0.0,19000101,Future,Undef,IANCBA01,0.0,JPY,Charges
20220330000001NG,CME,20220330000001NG,WNPEND21,ED1,20220330,0,Buy,1.0,98.9,Undef,2700_F_F_20220400,1000000.0,-997250.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Amend
20220330000001NF,CME,20220330000001NF,WNPEND02,ED1,20220330,0,Sell,1.0,0.1,Paid,2700_O_C_20220500_0_98.75,1000000.0,0.0,250.0,20220330,Option,Call,WNBRK1,98.75,USD,Book
20220330000001JZ,CME,20220330000001JZ,PATASIA2,ED1,20220330,0,Sell,155.0,98.12,Undef,2700_F_F_20231200,1000000.0,154271500.0,0.0,19000101,Future,Undef,PATEUBRK,0.0,USD,ReverseP+S
20220330000001K2,CME,20220330000001K2,PATASIA2,ED1,20220330,0,Buy,2000.0,98.12,Undef,2700_F_F_20231200,1000000.0,-1990600000.0,0.0,19000101,Future,Undef,PATEUBRK,0.0,USD,ReverseP+S
20220330000001K0,CME,20220330000001K0,PATEUOMN,ED1,20220330,0,Sell,155.0,98.12,Undef,2700_F_F_20231200,1000000.0,154271500.0,0.0,19000101,Future,Undef,PATUSBRK,0.0,USD,ReverseP+S
20220330000001K3,CME,20220330000001K3,PATEUOMN,ED1,20220330,0,Buy,2000.0,98.12,Undef,2700_F_F_20231200,1000000.0,-1990600000.0,0.0,19000101,Future,Undef,PATUSBRK,0.0,USD,ReverseP+S
20220330000001K1,CME,20220330000001K1,PATASIAOM,ED1,20220330,0,Sell,155.0,98.12,Undef,2700_F_F_20231200,1000000.0,154271500.0,0.0,19000101,Future,Undef,PATUSCLR,0.0,USD,ReverseP+S
